,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,id_geography,id_gender,previsoes
713,536.0,35.0,4.0,121520.35999999999,1.0,0.0,0.0,77178.42,2.0,0.0,1
714,803.0,31.0,9.0,157120.86,2.0,1.0,0.0,141300.53,0.0,1.0,0
715,614.0,31.0,7.0,120599.37999999999,2.0,1.0,1.0,46163.44,2.0,0.0,0
716,520.0,31.0,4.0,93249.4,1.0,1.0,0.0,77335.75,0.0,1.0,0
717,530.0,45.0,1.0,0.0,1.0,0.0,1.0,190663.89,0.0,0.0,1
718,533.0,35.0,8.0,0.0,2.0,1.0,1.0,187900.12,0.0,0.0,0
719,635.0,29.0,2.0,0.0,2.0,0.0,0.0,117173.8,1.0,1.0,0
720,579.0,28.0,4.0,0.0,2.0,1.0,1.0,176925.69,0.0,1.0,0
721,519.0,34.0,5.0,0.0,1.0,1.0,0.0,68479.6,0.0,1.0,0
722,543.0,58.0,2.0,68975.25568215168,1.0,1.0,0.0,7915.024666717101,0.0,0.0,1
723,606.0,31.0,10.0,0.0,2.0,1.0,0.0,195209.4,0.0,1.0,0
724,848.0,69.0,9.0,69430.18800553537,1.0,0.0,0.0,97573.83337978588,1.0,0.0,1
725,617.0,51.0,10.0,167273.71,1.0,0.0,0.0,93439.75,2.0,0.0,1
726,521.0,41.0,8.0,120586.54,1.0,0.0,1.0,20491.15,2.0,1.0,1
727,649.0,41.0,7.0,133710.02134016805,2.0,1.0,1.0,77197.2208909534,0.0,0.0,0
728,822.0,35.0,5.0,118373.10755106763,1.0,1.0,0.0,26318.158288269162,2.0,0.0,1
729,682.0,50.0,6.000000000000001,121818.84,2.0,0.0,1.0,124151.37,0.0,1.0,0
730,738.0,43.0,6.000000000000001,78329.70882968906,1.0,1.0,0.0,27972.427574578214,1.0,0.0,1
731,744.0,31.0,0.0,117551.23,1.0,1.0,0.0,158958.9,1.0,1.0,0
732,572.0,49.0,6.000000000000001,98317.80277392782,2.0,1.0,0.0,194266.18273562944,2.0,1.0,1
733,784.0,51.0,6.000000000000001,65374.36718938637,1.0,0.0,0.0,184382.28350481758,1.0,0.0,1
734,501.0,44.0,4.0,142051.07,2.0,0.0,1.0,74940.5,0.0,1.0,0
735,724.0,30.0,10.0,0.0,2.0,1.0,1.0,54265.549999999996,0.0,1.0,0
736,519.0,56.0,2.0,132047.62047298497,1.0,1.0,0.0,81466.3408194582,0.0,0.0,1
737,639.0,34.0,7.0,149940.04,2.0,0.0,0.0,156648.81,1.0,1.0,0
738,722.0,47.0,3.0000000000000004,110839.3094579495,1.0,1.0,0.0,36170.58651536108,2.0,0.0,1
739,698.0,48.0,4.0,101238.24,2.0,0.0,1.0,177815.87,0.0,1.0,0
740,707.0,51.0,10.0,98438.23,1.0,0.0,0.0,70778.63,2.0,0.0,1
741,495.0,40.0,1.0,140197.71,2.0,1.0,0.0,150720.39,0.0,0.0,0
742,619.0,28.0,6.000000000000001,99152.73,2.0,1.0,0.0,48475.12,2.0,0.0,0
743,571.0,39.0,4.0,52338.18715912448,1.0,1.0,0.0,112070.5669130542,0.0,0.0,1
744,585.0,36.0,5.0,146050.97,2.0,0.0,0.0,86424.57,2.0,1.0,0
745,740.0,57.0,3.0000000000000004,113386.36000000002,2.0,1.0,1.0,65121.63,2.0,0.0,1
746,573.0,39.0,6.000000000000001,48259.658647463984,1.0,1.0,0.0,114913.75477523266,0.0,0.0,1
747,670.0,42.0,4.0,116050.9737412044,1.0,1.0,0.0,117472.5200586612,2.0,0.0,1
748,605.0,32.0,3.0000000000000004,137454.65765310542,1.0,0.0,0.0,82726.54998167041,1.0,1.0,0
749,596.0,30.0,1.0,0.0,2.0,1.0,0.0,8125.390000000001,1.0,0.0,0
750,420.0,34.0,1.0,135549.9,1.0,0.0,0.0,149471.13,2.0,0.0,1
751,633.0,59.0,5.0,0.0,1.0,1.0,1.0,137273.97,0.0,1.0,0
752,684.0,26.0,5.0,87098.91,1.0,0.0,0.0,106095.82000000002,0.0,0.0,1
753,701.0,35.0,8.0,102334.56272926733,1.0,0.0,0.0,177759.23350385154,2.0,0.0,1
754,653.0,38.0,9.0,149571.94,1.0,1.0,0.0,118383.18,1.0,0.0,0
755,580.0,24.0,1.0,133811.78,1.0,1.0,0.0,17185.95,2.0,1.0,0
756,690.0,36.0,10.0,91760.11,1.0,1.0,1.0,135784.94,1.0,0.0,0
757,688.0,35.0,5.0,111578.18,1.0,0.0,0.0,166165.93,2.0,1.0,1
758,670.0,33.0,2.0,141204.65,2.0,1.0,0.0,76257.46,0.0,1.0,0
759,568.0,45.0,7.0,120076.44450967133,1.0,1.0,0.0,118541.76125732435,2.0,1.0,1
760,550.0,45.0,5.0,125067.65565421265,2.0,1.0,0.0,59212.925989052266,2.0,0.0,1
761,703.0,45.0,5.0,0.0,2.0,1.0,0.0,131906.44,0.0,0.0,0
762,762.0,56.0,10.0,100260.88000000002,3.0,1.0,1.0,77142.42,2.0,1.0,1
763,635.0,43.0,5.0,78992.75,2.0,0.0,0.0,153265.31,2.0,1.0,0
764,512.0,42.0,9.0,93955.83,2.0,1.0,0.0,14828.54,2.0,1.0,0
765,603.0,40.0,9.0,95062.54798085678,2.0,1.0,0.0,130425.6963135602,2.0,0.0,0
766,762.0,26.0,6.000000000000001,130428.77999999998,1.0,1.0,0.0,173365.89,0.0,1.0,0
767,687.0,26.0,6.000000000000001,0.0,2.0,1.0,1.0,32909.13,0.0,0.0,0
768,759.0,47.0,8.0,121850.75637729053,1.0,1.0,0.0,33396.25173583391,0.0,0.0,1
769,709.0,36.0,7.0,0.0,1.0,0.0,0.0,113355.57779443685,0.0,1.0,1
770,694.0,38.0,4.0,124064.74475558542,1.0,1.0,0.0,88488.16498657093,0.0,0.0,0
771,645.0,49.0,8.0,0.0,2.0,1.0,0.0,162012.6,1.0,1.0,0
772,650.0,33.0,3.0000000000000004,140396.36960683612,1.0,1.0,1.0,118321.2950240966,2.0,0.0,1
773,675.0,54.0,6.000000000000001,0.0,1.0,1.0,0.0,110273.84,0.0,1.0,1
774,681.0,33.0,10.0,0.0,1.0,0.0,0.0,158336.36,1.0,1.0,0
775,666.0,27.0,1.0,85225.21,1.0,0.0,1.0,64511.439999999995,0.0,0.0,0
776,761.0,27.0,8.0,0.0,2.0,1.0,0.0,63297.700000000004,1.0,1.0,0
777,667.0,36.0,9.0,0.0,2.0,1.0,1.0,40062.29,0.0,1.0,0
778,714.0,32.0,4.0,56397.36318453302,2.0,0.0,1.0,98272.44168176691,0.0,0.0,0
779,771.0,67.0,8.0,0.0,2.0,1.0,1.0,51219.8,1.0,0.0,0
780,624.0,52.0,0.0,133723.43,1.0,0.0,0.0,4859.59,2.0,0.0,1
781,629.0,35.0,7.0,156847.29,2.0,1.0,0.0,31824.29,2.0,1.0,0
782,660.0,44.0,5.0,168338.0458125101,1.0,0.0,0.0,147176.8455444983,0.0,0.0,1
783,736.0,33.0,4.0,0.0,1.0,1.0,0.0,25840.83169871339,0.0,0.0,1
784,544.0,40.0,7.0,0.0,1.0,0.0,1.0,161076.92,0.0,0.0,1
785,638.0,43.0,3.0000000000000004,145860.98,1.0,1.0,1.0,142763.51,0.0,0.0,1
786,725.0,19.0,0.0,75888.2,1.0,0.0,0.0,45613.75,2.0,1.0,0
787,728.0,29.0,1.0,0.0,1.0,1.0,1.0,83056.22,1.0,0.0,0
788,690.0,39.0,6.000000000000001,0.0,2.0,1.0,0.0,160532.88,0.0,1.0,0
789,657.0,31.0,4.0,121555.73230811533,2.0,0.0,0.0,146406.38528633548,2.0,0.0,1
790,614.0,41.0,3.0000000000000004,123475.04,1.0,1.0,1.0,179227.52,0.0,0.0,0
791,536.0,49.0,4.0,131959.26961940317,1.0,0.0,0.0,166661.93956374237,2.0,0.0,1
792,640.0,48.0,1.0,124959.55924406627,1.0,0.0,0.0,57366.47466064636,0.0,1.0,1
793,632.0,45.0,3.0000000000000004,106155.80126993821,1.0,1.0,0.0,31318.96619654764,1.0,0.0,1
794,582.0,39.0,1.0,132077.48,2.0,1.0,0.0,192255.15,0.0,0.0,0
795,590.0,45.0,2.0,81828.22,1.0,1.0,0.0,52167.97,0.0,0.0,1
796,644.0,56.0,4.0,0.0,1.0,1.0,0.0,2360.7534108763257,0.0,0.0,1
797,825.0,59.0,7.0,169165.32719193515,1.0,0.0,0.0,183140.0237411369,0.0,1.0,1
798,435.0,36.0,4.0,0.0,1.0,1.0,1.0,197015.2,0.0,1.0,0
799,699.0,35.0,6.000000000000001,123025.64408451153,1.0,1.0,0.0,98711.77266105269,2.0,0.0,1
800,822.0,38.0,6.000000000000001,128289.7,3.0,1.0,0.0,9149.96,0.0,1.0,1
801,569.0,35.0,2.0,109196.66,3.0,1.0,0.0,109393.19,2.0,1.0,1
802,526.0,33.0,8.0,114634.62999999999,2.0,1.0,0.0,110114.37999999999,1.0,0.0,1
803,565.0,40.0,3.0000000000000004,135014.90069296915,1.0,1.0,0.0,31724.285576187216,2.0,0.0,1
804,850.0,32.0,8.0,0.0,2.0,1.0,1.0,55593.8,0.0,0.0,0
805,633.0,49.0,7.0,0.0,1.0,1.0,0.0,153196.0630043967,0.0,1.0,1
806,706.0,29.0,2.0,0.0,2.0,1.0,1.0,18255.51,1.0,1.0,0
807,704.0,45.0,3.0000000000000004,117170.5586051776,1.0,1.0,0.0,121431.00229761832,2.0,0.0,1
808,628.0,37.0,0.0,0.0,2.0,1.0,1.0,171707.93,0.0,1.0,0
809,775.0,27.0,4.0,0.0,1.0,1.0,1.0,40807.26,1.0,1.0,0
810,764.0,54.0,6.000000000000001,112116.97431107568,1.0,1.0,0.0,28061.481955365925,0.0,1.0,1
811,634.0,32.0,7.0,0.0,1.0,0.0,0.0,19309.355321531024,0.0,0.0,1
812,714.0,40.0,0.0,0.0,2.0,1.0,0.0,62762.12000000001,0.0,0.0,1
813,556.0,56.0,3.0000000000000004,67286.87655479879,2.0,0.0,0.0,8236.497607104837,0.0,0.0,1
814,584.0,50.0,1.0,0.0,1.0,0.0,1.0,152567.75,1.0,0.0,1
815,613.0,50.0,5.0,129599.35297047482,1.0,0.0,1.0,92529.30557094117,1.0,0.0,1
816,748.0,36.0,4.0,129026.70656463414,1.0,0.0,0.0,45684.31144940181,0.0,0.0,1
817,607.0,59.0,4.0,0.0,1.0,0.0,0.0,31667.876400480873,0.0,1.0,1
818,813.0,44.0,7.0,0.0,1.0,0.0,0.0,65482.81529165511,0.0,1.0,1
819,706.0,54.0,7.0,145257.74844822727,1.0,0.0,1.0,125450.5022141877,1.0,0.0,1
820,825.0,36.0,3.0000000000000004,146053.66,1.0,1.0,1.0,138344.7,0.0,0.0,0
821,640.0,45.0,1.0,0.0,1.0,1.0,1.0,10908.33,0.0,1.0,0
822,684.0,26.0,2.0,114035.39,1.0,0.0,0.0,96885.19,2.0,0.0,1
823,462.0,34.0,1.0,94682.56,2.0,1.0,0.0,138478.2,2.0,1.0,0
824,526.0,34.0,3.0000000000000004,122726.56,1.0,1.0,1.0,46772.36,2.0,1.0,1
825,713.0,48.0,6.000000000000001,138159.9896027208,1.0,1.0,0.0,142589.2716925692,2.0,0.0,1
826,758.0,32.0,4.0,162657.64,2.0,1.0,1.0,115525.13,2.0,1.0,0
827,850.0,34.0,4.0,71379.53,2.0,1.0,1.0,154000.99,0.0,0.0,0
828,636.0,36.0,5.0,117559.05,2.0,1.0,1.0,111573.3,0.0,1.0,0
829,563.0,32.0,6.000000000000001,0.0,2.0,1.0,1.0,19720.08,1.0,1.0,0
830,601.0,40.0,10.0,127847.86000000002,1.0,0.0,0.0,173245.68,0.0,1.0,0
831,740.0,39.0,4.0,114340.14975255342,1.0,0.0,0.0,129338.74068292827,2.0,1.0,1
832,583.0,24.0,9.0,135125.28,1.0,0.0,0.0,89801.9,0.0,1.0,0
833,579.0,54.0,4.0,89439.07819112195,1.0,0.0,0.0,5444.065178191895,0.0,1.0,1
834,672.0,37.0,5.0,153195.59,1.0,1.0,1.0,162763.01,0.0,1.0,0
835,525.0,48.0,2.0,0.0,1.0,0.0,0.0,93309.65727101128,0.0,0.0,1
836,733.0,33.0,3.0000000000000004,0.0,1.0,1.0,1.0,7666.7300000000005,0.0,1.0,0
837,797.0,46.0,8.0,0.0,1.0,0.0,0.0,162668.33,0.0,0.0,1
838,719.0,58.0,5.0,106624.50232891092,1.0,1.0,0.0,25796.392434667356,2.0,1.0,1
839,638.0,51.0,5.0,96474.96821313673,1.0,0.0,1.0,47542.43457768924,1.0,0.0,1
840,681.0,49.0,8.0,142946.18,1.0,0.0,0.0,187280.51,2.0,1.0,1
841,703.0,73.0,5.0,137761.55,1.0,1.0,1.0,159677.46,1.0,1.0,0
842,640.0,34.0,1.0,137523.02,1.0,0.0,0.0,24761.36,1.0,1.0,0
843,649.0,47.0,8.0,110783.28,1.0,1.0,1.0,71420.16,1.0,0.0,0
844,573.0,31.0,5.0,0.0,1.0,0.0,0.0,55116.65114901809,0.0,1.0,1
845,749.0,32.0,7.0,79523.13,1.0,0.0,1.0,157648.12,2.0,0.0,0
846,797.0,24.0,5.0,0.0,2.0,1.0,0.0,182257.61,0.0,1.0,0
847,784.0,42.0,2.0,109052.04,2.0,1.0,0.0,6409.55,1.0,0.0,1
848,627.0,31.0,8.0,128131.72999999998,1.0,1.0,0.0,96131.47,0.0,1.0,0
849,724.0,31.0,2.0,160997.54,2.0,0.0,1.0,64831.36,2.0,1.0,0
850,721.0,44.0,1.0,163296.46897036326,1.0,0.0,0.0,156411.32687169287,1.0,0.0,1
851,738.0,40.0,6.000000000000001,114940.66999999998,2.0,1.0,1.0,194895.57,2.0,0.0,0
852,562.0,38.0,5.0,0.0,1.0,1.0,0.0,115700.2,0.0,1.0,1
853,613.0,40.0,7.0,124339.9,1.0,0.0,0.0,193309.58,0.0,1.0,0
854,644.0,18.0,7.0,0.0,1.0,0.0,1.0,59645.24,1.0,1.0,0
855,717.0,35.0,7.0,58469.37,2.0,1.0,1.0,172459.39,2.0,1.0,0
856,572.0,41.0,2.0,144496.72639612647,1.0,1.0,0.0,22610.591937706897,2.0,1.0,1
857,541.0,36.0,5.0,0.0,2.0,1.0,0.0,124795.84,0.0,1.0,0
858,742.0,37.0,4.0,77020.23713635677,1.0,0.0,0.0,9976.331409587916,1.0,0.0,1
859,599.0,44.0,10.0,118577.24,1.0,1.0,1.0,31448.520000000004,0.0,1.0,0
860,697.0,40.0,8.0,0.0,1.0,0.0,0.0,199156.5641063295,0.0,1.0,1
861,684.0,18.0,9.0,90544.0,1.0,0.0,1.0,4777.23,2.0,1.0,0
862,628.0,51.0,10.0,115280.49,2.0,0.0,0.0,12628.610000000002,2.0,0.0,1
863,648.0,50.0,2.0,131162.0900541528,1.0,0.0,0.0,122045.65620129024,0.0,0.0,1
864,770.0,46.0,5.0,141788.63,2.0,0.0,0.0,164967.21,2.0,0.0,1
865,583.0,54.0,6.000000000000001,115988.86,1.0,1.0,0.0,57553.98,2.0,0.0,1
866,706.0,46.0,7.0,111288.18000000001,1.0,1.0,1.0,149170.25,2.0,0.0,1
867,660.0,38.0,5.0,110570.78,2.0,1.0,0.0,195906.59,0.0,0.0,0
868,676.0,59.0,6.000000000000001,107372.23169435814,1.0,1.0,0.0,24832.295396744063,1.0,0.0,1
869,650.0,28.0,5.0,122034.4,3.0,0.0,1.0,146663.43,2.0,0.0,1
870,743.0,40.0,6.000000000000001,0.0,1.0,1.0,0.0,28280.799999999996,0.0,0.0,1
871,645.0,19.0,9.0,128514.84,1.0,0.0,0.0,175969.19,0.0,1.0,0
872,718.0,31.0,1.0,152663.77,1.0,0.0,1.0,17128.64,0.0,0.0,0
873,691.0,43.0,0.0,184459.78826579935,1.0,1.0,0.0,68591.25210754,0.0,0.0,1
874,739.0,48.0,6.000000000000001,117267.25976463903,1.0,0.0,0.0,185930.0667365426,1.0,0.0,1
875,807.0,33.0,10.0,101952.96999999999,2.0,1.0,0.0,178153.65,0.0,1.0,0
876,832.0,27.0,10.0,98590.25,1.0,1.0,0.0,30912.89,0.0,0.0,0
877,578.0,46.0,0.0,82041.2442028755,1.0,0.0,0.0,42499.95035669734,0.0,1.0,1
878,551.0,42.0,1.0,50194.59,1.0,1.0,1.0,23399.58,0.0,1.0,0
879,649.0,41.0,3.0000000000000004,130931.83,1.0,1.0,1.0,144808.37,0.0,0.0,1
880,662.0,42.0,6.000000000000001,105021.28,1.0,1.0,0.0,48242.38,1.0,0.0,1
881,695.0,34.0,5.0,0.0,1.0,1.0,0.0,25542.096051127744,0.0,0.0,1
882,732.0,35.0,8.0,112981.08658886117,1.0,0.0,0.0,150291.82205477176,1.0,0.0,1
883,781.0,33.0,3.0000000000000004,89276.48,1.0,1.0,0.0,6959.0,0.0,1.0,0
884,651.0,38.0,9.0,0.0,1.0,0.0,1.0,42871.39489633673,0.0,0.0,1
885,607.0,37.0,4.0,135927.06,1.0,0.0,0.0,180890.4,2.0,0.0,1
886,704.0,36.0,8.0,127397.34,1.0,1.0,0.0,151335.24,1.0,1.0,0
887,683.0,39.0,4.0,0.0,2.0,1.0,0.0,171716.81,0.0,1.0,0
888,564.0,62.0,5.0,114931.35,3.0,0.0,1.0,18260.98,2.0,0.0,1
889,774.0,36.0,7.0,103688.19,1.0,0.0,1.0,118971.74,0.0,1.0,0
890,646.0,49.0,1.0,104897.93818459107,1.0,1.0,0.0,34592.02552569199,0.0,0.0,1
891,680.0,45.0,3.0000000000000004,84993.21537246746,1.0,0.0,0.0,179584.56443194897,0.0,1.0,1
892,701.0,49.0,4.0,125099.48311097288,2.0,1.0,0.0,96615.01226242117,2.0,0.0,1
893,762.0,46.0,2.0,118262.53280471254,3.0,1.0,0.0,143283.53078905857,2.0,0.0,1
894,530.0,50.0,5.0,117787.68967995452,2.0,0.0,0.0,122143.5491038703,0.0,0.0,1
895,559.0,43.0,5.0,0.0,2.0,0.0,0.0,125241.49777965237,0.0,0.0,1
896,848.0,31.0,4.0,90018.45,2.0,1.0,0.0,193132.98,2.0,1.0,0
897,587.0,52.0,4.0,0.0,3.0,0.0,0.0,110844.3821632732,0.0,0.0,1
898,652.0,37.0,4.0,0.0,2.0,1.0,0.0,143393.24,0.0,0.0,0
899,722.0,55.0,4.0,101014.08309550634,1.0,0.0,0.0,178387.21633530565,0.0,0.0,1
900,669.0,45.0,1.0,123949.74999999999,1.0,0.0,0.0,110881.56,2.0,1.0,1
901,654.0,48.0,6.000000000000001,151123.0164455577,1.0,1.0,0.0,123064.10355857479,1.0,1.0,1
902,502.0,35.0,6.000000000000001,0.0,2.0,1.0,1.0,80618.47,0.0,0.0,0
903,645.0,41.0,2.0,93925.3,1.0,1.0,0.0,123982.13999999998,2.0,1.0,0
904,650.0,35.0,6.000000000000001,74663.74627162366,2.0,0.0,0.0,129580.12089645052,0.0,0.0,1
905,595.0,50.0,3.0000000000000004,0.0,1.0,1.0,0.0,49659.412855350536,0.0,0.0,1
906,570.0,28.0,8.0,113227.94469717266,1.0,0.0,0.0,197699.85393541126,2.0,0.0,1
907,687.0,34.0,5.0,128270.55999999998,1.0,1.0,0.0,191092.62,0.0,1.0,0
908,581.0,26.0,3.0000000000000004,105099.45000000001,1.0,1.0,1.0,184520.0,2.0,0.0,0
909,552.0,33.0,5.0,140931.57,1.0,0.0,1.0,10921.5,0.0,1.0,0
910,631.0,27.0,10.0,134169.62,1.0,1.0,1.0,176730.02,1.0,1.0,0
911,750.0,37.0,6.000000000000001,0.0,1.0,1.0,1.0,117948.0,0.0,0.0,0
912,847.0,51.0,5.0,97565.74,1.0,0.0,0.0,144184.06,0.0,1.0,1
913,696.0,33.0,4.0,0.0,2.0,1.0,1.0,73371.65,0.0,0.0,0
914,605.0,48.0,6.000000000000001,0.0,2.0,1.0,1.0,40062.99,1.0,0.0,0
915,647.0,56.0,4.0,0.0,1.0,0.0,0.0,84345.75066820737,0.0,0.0,1
916,725.0,33.0,7.0,115182.84,2.0,1.0,1.0,177279.41,2.0,0.0,0
917,703.0,41.0,6.000000000000001,109941.50999999998,1.0,1.0,0.0,116267.27999999998,0.0,0.0,0
918,763.0,37.0,3.0000000000000004,119439.23195433592,1.0,0.0,0.0,26807.81457453144,2.0,0.0,1
919,498.0,43.0,9.0,129843.61862225558,1.0,0.0,0.0,5650.126894274635,2.0,1.0,1
920,495.0,39.0,8.0,120252.02,2.0,1.0,1.0,10160.23,2.0,1.0,0
921,698.0,63.0,5.0,0.0,1.0,1.0,1.0,173576.71,1.0,0.0,0
922,681.0,43.0,1.0,141695.27225378214,1.0,0.0,0.0,188396.63331059614,1.0,0.0,1
923,630.0,46.0,5.0,46448.16141552902,2.0,0.0,1.0,68372.3241874329,0.0,0.0,1
924,547.0,25.0,4.0,98141.57,2.0,1.0,1.0,52309.799999999996,2.0,1.0,0
925,611.0,26.0,2.0,107508.93,2.0,1.0,1.0,120801.65,0.0,0.0,0
926,741.0,36.0,0.0,127675.38999999998,2.0,1.0,0.0,74260.16,2.0,0.0,1
927,744.0,39.0,4.0,95161.75,1.0,1.0,0.0,19409.77,1.0,1.0,0
928,484.0,46.0,6.000000000000001,5043.049544521119,1.0,0.0,0.0,157112.54640088568,0.0,0.0,1
929,628.0,42.0,7.0,118511.31497212438,1.0,0.0,0.0,161822.52974464564,2.0,0.0,1
930,618.0,21.0,2.0,125682.79,1.0,0.0,0.0,57762.0,0.0,0.0,1
931,596.0,48.0,4.0,167459.65442556317,1.0,0.0,0.0,53319.51746186337,0.0,0.0,1
932,746.0,29.0,4.0,107420.6724553578,1.0,1.0,0.0,18746.141081515263,2.0,0.0,1
933,710.0,24.0,2.0,110407.44,2.0,0.0,0.0,15832.43,2.0,0.0,0
934,630.0,39.0,1.0,132408.99647439417,1.0,0.0,0.0,104458.88579301914,1.0,1.0,1
935,775.0,60.0,7.0,0.0,2.0,1.0,1.0,111558.7,0.0,1.0,0
936,651.0,29.0,3.0000000000000004,121890.06000000001,1.0,1.0,0.0,54530.51,2.0,1.0,1
937,731.0,46.0,10.0,0.0,2.0,1.0,0.0,153015.42,1.0,1.0,0
938,694.0,46.0,5.0,0.0,1.0,1.0,0.0,93677.27992411148,0.0,0.0,1
939,421.0,28.0,8.0,122384.21999999999,3.0,1.0,1.0,89017.38,2.0,1.0,1
940,641.0,36.0,1.0,0.0,2.0,1.0,0.0,102021.39000000001,1.0,0.0,0
941,524.0,58.0,7.0,113012.21315048827,1.0,1.0,0.0,17975.33307060587,2.0,1.0,1
942,647.0,45.0,10.0,119990.79626416371,1.0,0.0,0.0,95054.31497607839,1.0,0.0,1
943,647.0,45.0,1.0,121760.03934551125,1.0,0.0,0.0,86886.26798938974,2.0,0.0,1
944,699.0,31.0,10.0,125837.86,2.0,1.0,0.0,189392.66,2.0,0.0,0
945,651.0,57.0,6.000000000000001,138322.40012210546,1.0,0.0,0.0,94105.2769061679,0.0,0.0,1
946,531.0,47.0,6.000000000000001,135695.91962809165,2.0,0.0,0.0,171487.9510872467,1.0,0.0,1
947,594.0,26.0,6.000000000000001,135067.52,2.0,0.0,0.0,131211.86,2.0,0.0,0
948,710.0,28.0,6.000000000000001,0.0,1.0,1.0,0.0,48426.98,1.0,0.0,0
949,793.0,46.0,0.0,0.0,1.0,1.0,0.0,5543.9475462080745,0.0,1.0,1
950,649.0,38.0,7.0,129488.17899934585,2.0,1.0,0.0,1983.1530814784232,2.0,0.0,1
951,779.0,41.0,10.0,99786.19999999998,1.0,1.0,0.0,86927.53,0.0,0.0,0
952,617.0,51.0,2.0,116617.71333352184,1.0,0.0,0.0,110706.4178178425,2.0,0.0,1
953,574.0,42.0,0.0,0.0,1.0,0.0,1.0,8240.06430136166,0.0,0.0,1
954,638.0,34.0,7.0,0.0,2.0,1.0,1.0,198969.78,0.0,0.0,0
955,684.0,52.0,3.0000000000000004,0.0,1.0,1.0,0.0,175812.45723919797,0.0,0.0,1
956,644.0,34.0,10.0,122196.99,2.0,1.0,1.0,182099.71,2.0,0.0,0
957,635.0,33.0,7.0,154254.8179582405,1.0,1.0,0.0,25878.7474098214,0.0,0.0,0
958,538.0,33.0,5.0,0.0,2.0,1.0,0.0,126962.41,0.0,0.0,0
959,655.0,61.0,2.0,183997.7,2.0,1.0,1.0,161217.18,2.0,0.0,0
960,587.0,40.0,5.0,138241.9,2.0,1.0,0.0,159418.1,2.0,1.0,0
961,569.0,34.0,3.0000000000000004,0.0,1.0,1.0,0.0,133997.53,1.0,0.0,1
962,726.0,26.0,1.0,80780.16,1.0,1.0,1.0,19225.85,1.0,0.0,0
963,434.0,53.0,4.0,91927.44744677938,1.0,1.0,0.0,145351.81184727376,1.0,0.0,1
964,698.0,27.0,1.0,94920.71,1.0,1.0,1.0,40339.9,0.0,0.0,0
965,741.0,35.0,6.000000000000001,74371.49,1.0,0.0,0.0,99595.67,1.0,1.0,0
966,604.0,47.0,4.0,118907.60000000002,1.0,0.0,1.0,47777.15,2.0,0.0,1
967,644.0,54.0,6.000000000000001,0.0,1.0,0.0,1.0,84622.37,1.0,1.0,1
968,598.0,47.0,3.0000000000000004,133433.87415590824,2.0,0.0,1.0,85923.37934742321,2.0,0.0,1
969,813.0,27.0,6.000000000000001,111348.15,1.0,1.0,0.0,46422.46,2.0,1.0,1
970,667.0,56.0,4.0,61234.2369466133,2.0,1.0,0.0,165550.65935754188,0.0,0.0,1
971,711.0,41.0,3.0000000000000004,0.0,2.0,1.0,1.0,193747.57,0.0,1.0,0
972,499.0,55.0,4.0,126817.65,2.0,1.0,0.0,123269.70999999999,2.0,0.0,1
973,645.0,28.0,7.0,117466.03,2.0,1.0,1.0,34490.06,2.0,1.0,0
974,733.0,32.0,5.0,0.0,2.0,1.0,0.0,131625.14,1.0,0.0,0
975,520.0,45.0,7.0,107023.03,1.0,1.0,0.0,32903.93,1.0,1.0,1
976,821.0,33.0,5.0,0.0,1.0,1.0,0.0,44348.77180111048,1.0,1.0,1
977,570.0,51.0,1.0,0.0,1.0,0.0,0.0,61399.61797044195,0.0,0.0,1
978,731.0,48.0,6.000000000000001,122809.49664946251,2.0,0.0,0.0,129803.65563416266,1.0,0.0,1
979,771.0,57.0,4.0,0.0,1.0,0.0,0.0,85876.67,0.0,0.0,1
980,517.0,53.0,0.0,109172.87999999999,1.0,1.0,0.0,54676.1,2.0,1.0,1
981,695.0,42.0,0.0,0.0,2.0,0.0,1.0,140724.64,0.0,0.0,0
982,754.0,38.0,6.000000000000001,157609.23455750613,1.0,0.0,0.0,133647.4398716851,1.0,0.0,1
983,682.0,48.0,7.0,0.0,2.0,1.0,0.0,65069.03,0.0,0.0,0
984,567.0,40.0,4.0,118628.8,1.0,0.0,0.0,91973.63,1.0,1.0,1
985,850.0,39.0,8.0,0.0,2.0,1.0,1.0,37090.44,1.0,1.0,0
986,598.0,48.0,9.0,143969.02366217988,1.0,0.0,0.0,166239.217387044,1.0,0.0,1
987,569.0,43.0,6.000000000000001,153920.30545839368,1.0,1.0,0.0,50175.082415484714,0.0,1.0,1
988,638.0,52.0,2.0,0.0,1.0,0.0,1.0,106486.32479527073,0.0,1.0,1
989,650.0,51.0,3.0000000000000004,156052.54561232522,2.0,1.0,0.0,99988.71671482961,2.0,0.0,1
990,694.0,31.0,10.0,0.0,2.0,1.0,0.0,160990.27,0.0,0.0,0
991,624.0,45.0,5.0,151855.33,1.0,1.0,0.0,68794.15,2.0,0.0,1
992,657.0,67.0,5.0,119785.46999999999,2.0,1.0,1.0,107534.31999999999,1.0,1.0,0
993,591.0,59.0,8.0,144161.6088734533,1.0,0.0,0.0,175362.89783442617,0.0,0.0,1
994,594.0,38.0,4.0,0.0,2.0,0.0,0.0,186884.04,0.0,1.0,0
995,616.0,28.0,10.0,105173.99000000002,1.0,0.0,1.0,29835.370000000003,2.0,0.0,0
